"Invoice","item"
8018,"waffles"
8022,"bottled water"
8024,"butter"
8026,"semi-finished bread"
8039,"root vegetables"
8040,"yogurt"
8041,"Instant food products"
8042,"female sanitary products"
8045,"syrup"
8046,"rolls/buns"
8048,"margarine"
8051,"whole milk"
8052,"frozen fruits"
8053,"sparkling wine"
8055,"bottled beer"
8058,"cake bar"
8063,"frozen potato products"
8064,"bags"
8070,"shopping bags"
8072,"condensed milk"
8073,"coffee"
8074,"kitchen towels"
8077,"hard cheese"
8080,"cream cheese"
8084,"specialty vegetables"
8088,"shopping bags"
8089,"white wine"
8092,"dog food"
8094,"whole milk"
8100,"mayonnaise"
8101,"misc. beverages"
8104,"fruit/vegetable juice"
8106,"bottled water"
8109,"brown bread"
8111,"chewing gum"
8114,"brown bread"
8115,"cat food"
8116,"shopping bags"
8120,"soda"
8123,"rolls/buns"
8128,"white bread"
8129,"detergent"
8131,"chewing gum"
8132,"sweet spreads"
8135,"shopping bags"
8136,"red/blush wine"
8139,"dessert"
8140,"margarine"
8142,"soda"
8144,"bottled water"
8146,"onions"
8147,"bottled water"
8149,"frozen vegetables"
8150,"white wine"
8158,"frozen meals"
8162,"red/blush wine"
8164,"oil"
8168,"soda"
8170,"rolls/buns"
8173,"candy"
8174,"rolls/buns"
8177,"soda"
8181,"ice cream"
8187,"pasta"
8190,"dishes"
8193,"shopping bags"
8199,"rolls/buns"
8200,"soap"
8202,"curd"
8203,"potato products"
8204,"long life bakery product"
8206,"pip fruit"
8207,"yogurt"
8208,"brown bread"
8209,"sliced cheese"
8210,"canned vegetables"
8212,"whole milk"
8213,"canned vegetables"
8214,"baking powder"
8215,"napkins"
8218,"specialty fat"
8224,"dental care"
8227,"margarine"
8235,"domestic eggs"
8241,"butter"
8242,"specialty cheese"
8243,"pickled vegetables"
8245,"hard cheese"
8247,"bottled water"
8256,"brown bread"
8258,"cream cheese"
8259,"shopping bags"
8263,"dessert"
8264,"pastry"
8267,"whole milk"
8268,"soda"
8274,"coffee"
8277,"cake bar"
8280,"waffles"
8281,"frozen vegetables"
8282,"sparkling wine"
8284,"white bread"
8287,"white bread"
8288,"cream cheese"
8289,"cat food"
8290,"salty snack"
8292,"rolls/buns"
8293,"specialty bar"
8298,"frozen meals"
8299,"bottled beer"
8301,"butter"
8302,"hygiene articles"
8309,"cat food"
8311,"whole milk"
8312,"bathroom cleaner"
8314,"margarine"
8316,"whole milk"
8319,"misc. beverages"
8321,"mayonnaise"
8322,"bottled water"
8324,"rolls/buns"
8325,"chocolate marshmallow"
8326,"canned beer"
8328,"beef"
8329,"whole milk"
8330,"coffee"
8333,"chewing gum"
8335,"onions"
8336,"cream cheese"
8337,"rolls/buns"
8339,"mustard"
8342,"curd"
8343,"dental care"
8345,"dessert"
8346,"liquor"
8349,"meat spreads"
8350,"cookware"
8352,"cream cheese"
8356,"UHT-milk"
8357,"soda"
8360,"rolls/buns"
8365,"pastry"
8366,"shopping bags"
8368,"domestic eggs"
8373,"napkins"
8377,"soda"
8382,"specialty chocolate"
8384,"soda"
8387,"onions"
8388,"misc. beverages"
8389,"detergent"
8394,"margarine"
8396,"tropical fruit"
8397,"whipped/sour cream"
8398,"hygiene articles"
8401,"ice cream"
8403,"chewing gum"
8409,"whole milk"
8410,"jam"
8412,"hygiene articles"
8416,"rolls/buns"
8420,"fruit/vegetable juice"
8423,"margarine"
8424,"coffee"
8425,"whole milk"
8426,"bottled water"
8429,"pasta"
8430,"coffee"
8431,"sparkling wine"
8432,"female sanitary products"
8437,"shopping bags"
8440,"oil"
8442,"brown bread"
8443,"frozen potato products"
8449,"butter"
8450,"white bread"
8452,"newspapers"
8453,"misc. beverages"
8456,"rolls/buns"
8458,"bottled water"
8460,"cream cheese"
8466,"pastry"
8467,"jam"
8473,"tea"
8474,"newspapers"
8475,"soda"
8481,"mayonnaise"
8482,"salty snack"
8485,"white bread"
8487,"yogurt"
8488,"baking powder"
8491,"baking powder"
8493,"white bread"
8495,"newspapers"
8496,"margarine"
8497,"butter"
8499,"fruit/vegetable juice"
8502,"root vegetables"
8504,"whole milk"
8506,"flour"
8512,"mayonnaise"
8513,"bottled water"
8516,"pastry"
8518,"sugar"
8520,"yogurt"
8521,"sugar"
8523,"rum"
8524,"chocolate"
8525,"red/blush wine"
8527,"newspapers"
8530,"whipped/sour cream"
8535,"cream cheese"
8536,"shopping bags"
8538,"rolls/buns"
8543,"chocolate"
8545,"chewing gum"
8547,"dessert"
8548,"dish cleaner"
8552,"potato products"
8553,"berries"
8554,"baking powder"
8556,"chewing gum"
8558,"whole milk"
8559,"potato products"
8560,"cat food"
8561,"napkins"
8563,"yogurt"
8564,"rolls/buns"
8566,"UHT-milk"
8567,"spices"
8569,"frozen fish"
8571,"ice cream"
8572,"newspapers"
8574,"skin care"
8578,"root vegetables"
8579,"UHT-milk"
8580,"spices"
8583,"brown bread"
8585,"pastry"
8591,"butter"
8594,"whole milk"
8595,"house keeping products"
8596,"sauces"
8600,"detergent"
8602,"bottled water"
8604,"bottled water"
8605,"napkins"
8609,"whole milk"
8611,"yogurt"
8612,"specialty chocolate"
8614,"soda"
8617,"rolls/buns"
8618,"newspapers"
8621,"ketchup"
8623,"bottled beer"
8625,"flower (seeds)"
8626,"chocolate"
8628,"chocolate"
8629,"bottled water"
8631,"frozen fish"
8632,"kitchen towels"
8636,"soda"
8638,"whole milk"
8641,"frozen vegetables"
8643,"cat food"
8647,"herbs"
8648,"rolls/buns"
8652,"frozen meals"
8653,"fruit/vegetable juice"
8655,"sugar"
8656,"domestic eggs"
8657,"detergent"
8658,"yogurt"
8659,"shopping bags"
8663,"rolls/buns"
8664,"chocolate"
8667,"soda"
8669,"sweet spreads"
8673,"domestic eggs"
8675,"mayonnaise"
8676,"ketchup"
8677,"dental care"
8679,"onions"
8680,"sliced cheese"
8681,"newspapers"
8682,"candy"
8688,"coffee"
8689,"seasonal products"
8691,"tropical fruit"
8692,"frozen vegetables"
8693,"vinegar"
8694,"soda"
8695,"detergent"
8699,"pastry"
8702,"butter milk"
8703,"brown bread"
8706,"curd"
8707,"cream cheese"
8708,"waffles"
8710,"processed cheese"
8712,"pickled vegetables"
8713,"whole milk"
8714,"cat food"
8718,"yogurt"
8719,"margarine"
8723,"specialty chocolate"
8727,"margarine"
8729,"whipped/sour cream"
8730,"waffles"
8733,"white bread"
8734,"sugar"
8739,"canned beer"
8740,"tropical fruit"
8741,"whipped/sour cream"
8742,"long life bakery product"
8745,"bottled water"
8747,"brown bread"
8750,"rolls/buns"
8752,"rolls/buns"
8755,"whipped/sour cream"
8756,"salty snack"
8758,"soda"
8759,"brown bread"
8761,"sauces"
8762,"liquor (appetizer)"
8766,"condensed milk"
8768,"whipped/sour cream"
8771,"whole milk"
8773,"butter"
8774,"candles"
8777,"soda"
8782,"whole milk"
8783,"pastry"
8784,"ketchup"
8785,"waffles"
8786,"napkins"
8790,"margarine"
8794,"potted plants"
8796,"onions"
8797,"soft cheese"
8798,"salt"
8799,"mustard"
8800,"canned fish"
8801,"bottled beer"
8802,"hygiene articles"
8803,"rolls/buns"
8804,"misc. beverages"
8806,"specialty chocolate"
8807,"whipped/sour cream"
8813,"chocolate"
8815,"canned beer"
8818,"whole milk"
8820,"rice"
8822,"newspapers"
8823,"brown bread"
8828,"UHT-milk"
8829,"soda"
8830,"newspapers"
8834,"frozen dessert"
8835,"whole milk"
8838,"domestic eggs"
8839,"soda"
8844,"domestic eggs"
8845,"newspapers"
8846,"whipped/sour cream"
8848,"whole milk"
8850,"yogurt"
8853,"whipped/sour cream"
8855,"fruit/vegetable juice"
8858,"soups"
8861,"beef"
8862,"flour"
8864,"UHT-milk"
8866,"rolls/buns"
8867,"coffee"
8869,"fruit/vegetable juice"
8870,"brown bread"
8875,"rolls/buns"
8880,"pip fruit"
8881,"white bread"
8883,"whole milk"
8884,"bottled water"
8885,"bottled water"
8886,"white bread"
8890,"whole milk"
8892,"whole milk"
8894,"beverages"
8895,"chewing gum"
8896,"sugar"
8898,"citrus fruit"
8899,"domestic eggs"
8900,"chocolate"
8903,"frozen vegetables"
8906,"sliced cheese"
8907,"berries"
8908,"butter"
8909,"vinegar"
8910,"newspapers"
8914,"onions"
8915,"bottled beer"
8918,"pasta"
8921,"yogurt"
8923,"female sanitary products"
8925,"canned beer"
8927,"root vegetables"
8928,"yogurt"
8929,"newspapers"
8930,"bottled beer"
8931,"hygiene articles"
8934,"brown bread"
8936,"butter"
8937,"pet care"
8938,"dishes"
8940,"newspapers"
8942,"canned vegetables"
8944,"coffee"
8947,"domestic eggs"
8948,"misc. beverages"
8950,"frozen vegetables"
8952,"citrus fruit"
8953,"curd"
8954,"cream cheese"
8955,"domestic eggs"
8956,"instant coffee"
8959,"soda"
8961,"citrus fruit"
8962,"rice"
8966,"fruit/vegetable juice"
8967,"newspapers"
8968,"yogurt"
8969,"flour"
8974,"sugar"
8976,"jam"
8977,"shopping bags"
8979,"misc. beverages"
8982,"rum"
8984,"frozen dessert"
8989,"UHT-milk"
8992,"root vegetables"
8993,"whipped/sour cream"
8995,"rolls/buns"
8996,"skin care"
8998,"whole milk"
9000,"rolls/buns"
9001,"margarine"
9003,"whipped/sour cream"
9006,"butter"
9007,"chocolate"
9009,"flour"
9011,"white wine"
9013,"whole milk"
9014,"margarine"
9017,"whole milk"
9018,"domestic eggs"
9020,"hard cheese"
9021,"waffles"
9024,"bottled beer"
9026,"soft cheese"
9027,"long life bakery product"
9029,"salty snack"
9032,"white bread"
9036,"sparkling wine"
9038,"yogurt"
9041,"frozen vegetables"
9045,"soda"
9047,"newspapers"
9049,"whipped/sour cream"
9053,"flour"
9054,"baking powder"
9055,"newspapers"
9058,"white bread"
9059,"shopping bags"
9063,"napkins"
9064,"flower (seeds)"
9065,"bottled beer"
9069,"yogurt"
9070,"roll products"
9071,"fruit/vegetable juice"
9074,"curd"
9075,"domestic eggs"
9081,"whole milk"
9082,"bottled beer"
9084,"yogurt"
9087,"domestic eggs"
9090,"cling film/bags"
9092,"white bread"
9094,"bottled water"
9098,"tropical fruit"
9099,"yogurt"
9100,"margarine"
9101,"potted plants"
9102,"soda"
9103,"cream cheese"
9104,"tea"
9106,"specialty cheese"
9108,"root vegetables"
9109,"fruit/vegetable juice"
9111,"yogurt"
9115,"dessert"
9116,"seasonal products"
9118,"chocolate marshmallow"
9124,"specialty cheese"
9125,"coffee"
9126,"long life bakery product"
9128,"bottled water"
9132,"potted plants"
9133,"red/blush wine"
9136,"margarine"
9138,"tropical fruit"
9139,"white bread"
9140,"cling film/bags"
9141,"pastry"
9143,"rolls/buns"
9144,"candy"
9145,"butter"
9146,"specialty cheese"
9147,"shopping bags"
9148,"light bulbs"
9150,"pip fruit"
9151,"butter"
9152,"salt"
9153,"chewing gum"
9156,"soups"
9157,"soda"
9158,"cling film/bags"
9161,"fruit/vegetable juice"
9163,"whole milk"
9165,"bottled beer"
9166,"popcorn"
9171,"root vegetables"
9172,"margarine"
9175,"spread cheese"
9176,"bottled beer"
9177,"whipped/sour cream"
9178,"shopping bags"
9180,"shopping bags"
9182,"citrus fruit"
9183,"frozen potato products"
9185,"sugar"
9188,"rolls/buns"
9189,"white bread"
9195,"frozen meals"
9198,"misc. beverages"
9200,"frozen fish"
9201,"waffles"
9203,"salty snack"
9208,"ice cream"
9211,"cleaner"
9216,"pastry"
9217,"coffee"
9218,"cake bar"
9221,"soft cheese"
9222,"soda"
9224,"rolls/buns"
9227,"root vegetables"
9228,"newspapers"
9231,"hygiene articles"
9233,"ice cream"
9234,"napkins"
9243,"chocolate"
9245,"napkins"
9252,"soda"
9258,"yogurt"
9259,"candy"
9260,"detergent"
9262,"whole milk"
9265,"chewing gum"
9266,"yogurt"
9267,"baking powder"
9271,"bottled beer"
9277,"whole milk"
9278,"flour"
9281,"curd"
9283,"bottled beer"
9284,"brown bread"
9286,"curd"
9287,"margarine"
9292,"detergent"
9294,"yogurt"
9295,"coffee"
9298,"rolls/buns"
9300,"fruit/vegetable juice"
9303,"margarine"
9305,"frozen meals"
9306,"syrup"
9307,"soda"
9309,"pip fruit"
9310,"rolls/buns"
9311,"soda"
9316,"roll products"
9318,"pudding powder"
9320,"pip fruit"
9321,"brown bread"
9324,"coffee"
9328,"soda"
9330,"liquor (appetizer)"
9331,"soda"
9334,"canned beer"
9335,"whole milk"
9336,"bottled water"
9341,"yogurt"
9342,"candy"
9344,"whole milk"
9345,"soda"
9348,"UHT-milk"
9354,"domestic eggs"
9358,"dessert"
9359,"fruit/vegetable juice"
9360,"whole milk"
9361,"shopping bags"
9362,"dessert"
9364,"long life bakery product"
9365,"shopping bags"
9369,"salty snack"
9374,"candy"
9377,"shopping bags"
9378,"chewing gum"
9380,"abrasive cleaner"
9383,"whole milk"
9384,"white bread"
9385,"photo/film"
9386,"cream cheese"
9387,"fruit/vegetable juice"
9394,"rolls/buns"
9398,"curd"
9403,"whole milk"
9408,"soda"
9410,"cat food"
9413,"soda"
9414,"soda"
9417,"soda"
9419,"shopping bags"
9420,"napkins"
9421,"waffles"
9423,"whipped/sour cream"
9424,"ketchup"
9426,"ice cream"
9427,"canned fish"
9434,"candy"
9435,"butter"
9437,"shopping bags"
9438,"brown bread"
9439,"pet care"
9444,"butter"
9445,"shopping bags"
9446,"chocolate marshmallow"
9449,"red/blush wine"
9450,"sliced cheese"
9452,"yogurt"
9453,"chewing gum"
9455,"dessert"
9456,"brown bread"
9457,"coffee"
9459,"long life bakery product"
9461,"napkins"
9465,"shopping bags"
9466,"candy"
9470,"soda"
9475,"canned beer"
9479,"coffee"
9481,"pastry"
9482,"canned beer"
9484,"canned beer"
9485,"waffles"
9487,"detergent"
9490,"coffee"
9492,"napkins"
9493,"brown bread"
9497,"yogurt"
9498,"flour"
9499,"soda"
9500,"chewing gum"
9506,"berries"
9516,"specialty bar"
9520,"sugar"
9522,"processed cheese"
9528,"soda"
9531,"flower soil/fertilizer"
9537,"white wine"
9539,"fruit/vegetable juice"
9541,"soda"
9547,"pastry"
9550,"long life bakery product"
9557,"seasonal products"
9559,"beverages"
9563,"rolls/buns"
9565,"bottled water"
9569,"whole milk"
9572,"pastry"
9574,"brown bread"
9576,"sparkling wine"
9580,"canned fish"
9583,"brown bread"
9585,"specialty cheese"
9586,"candy"
9590,"ice cream"
9592,"rice"
9593,"white wine"
9594,"candles"
9595,"canned fish"
9598,"bottled water"
9599,"hygiene articles"
9600,"hygiene articles"
9606,"curd"
9611,"pip fruit"
9612,"bottled beer"
9615,"napkins"
9618,"UHT-milk"
9619,"hygiene articles"
9624,"bottled water"
9626,"condensed milk"
9632,"soda"
9635,"pip fruit"
9636,"frozen fish"
9637,"sauces"
9638,"dental care"
9642,"shopping bags"
9647,"brown bread"
9649,"whipped/sour cream"
9654,"soda"
9656,"packaged fruit/vegetables"
9660,"yogurt"
9661,"white bread"
9662,"abrasive cleaner"
9663,"shopping bags"
9665,"newspapers"
9667,"herbs"
9669,"waffles"
9673,"candy"
9675,"cream cheese"
9676,"bottled water"
9680,"napkins"
9686,"cat food"
9687,"specialty chocolate"
9690,"frozen meals"
9692,"cream cheese"
9693,"napkins"
9697,"beverages"
9698,"soda"
9699,"specialty chocolate"
9702,"soda"
9703,"pastry"
9708,"long life bakery product"
9710,"butter"
9711,"frozen vegetables"
9712,"salty snack"
9716,"semi-finished bread"
9719,"curd"
9720,"soda"
9723,"processed cheese"
9725,"whipped/sour cream"
9729,"whole milk"
9730,"ready soups"
9733,"whole milk"
9737,"cream cheese"
9738,"detergent"
9744,"brown bread"
9746,"baking powder"
9748,"yogurt"
9749,"dish cleaner"
9751,"sparkling wine"
9754,"bottled water"
9756,"napkins"
9758,"rolls/buns"
9759,"candy"
9761,"flour"
9762,"baking powder"
9763,"specialty bar"
9766,"specialty bar"
9768,"bottled water"
9769,"red/blush wine"
9773,"butter"
9774,"soda"
9780,"pip fruit"
9782,"liquor"
9785,"soda"
9790,"domestic eggs"
9793,"beverages"
9796,"butter"
9798,"beef"
9799,"domestic eggs"
9801,"specialty bar"
9802,"whole milk"
9804,"fruit/vegetable juice"
9806,"frozen vegetables"
9808,"soda"
9810,"whole milk"
9813,"whole milk"
9814,"bottled water"
9817,"cling film/bags"
9819,"newspapers"
9820,"bottled water"
9823,"bottled water"
9825,"bottled water"
9829,"fruit/vegetable juice"
9831,"cat food"
9832,"whole milk"
9834,"coffee"
9835,"whole milk"
9836,"brown bread"
9837,"fruit/vegetable juice"
9839,"bottled water"
9842,"cream cheese"
9849,"bottled water"
9853,"flower soil/fertilizer"
9855,"butter"
9856,"sweet spreads"
9861,"shopping bags"
9864,"pastry"
9868,"candy"
9870,"frozen meals"
9872,"brown bread"
9875,"soda"
9876,"whole milk"
9877,"Instant food products"
9879,"domestic eggs"
9881,"yogurt"
9883,"sugar"
9884,"dish cleaner"
9887,"frozen meals"
9888,"baking powder"
9889,"hygiene articles"
9893,"soda"
9894,"pasta"
9895,"candy"
9896,"coffee"
9899,"soda"
9901,"bottled water"
9902,"brown bread"
9904,"detergent"
9908,"canned beer"
9910,"newspapers"
9915,"waffles"
9917,"yogurt"
9918,"margarine"
9922,"condensed milk"
9923,"dog food"
9926,"grapes"
9927,"coffee"
9932,"dog food"
9933,"shopping bags"
9936,"curd"
9937,"tea"
9946,"whole milk"
9947,"seasonal products"
9953,"rolls/buns"
9955,"packaged fruit/vegetables"
9956,"fruit/vegetable juice"
9959,"yogurt"
9964,"coffee"
9967,"coffee"
9970,"meat spreads"
9975,"coffee"
9978,"canned beer"
9979,"shopping bags"
9983,"spices"
9984,"candy"
9987,"pastry"
9988,"cocoa drinks"
9992,"pastry"
9996,"frozen vegetables"
9997,"chocolate marshmallow"
9998,"rolls/buns"
10003,"waffles"
10009,"waffles"
10010,"abrasive cleaner"
10012,"white bread"
10015,"tidbits"
10024,"waffles"
10025,"soda"
10028,"bottled water"
10032,"rolls/buns"
10035,"newspapers"
10042,"instant coffee"
10044,"bottled water"
10048,"bottled beer"
10049,"frozen potato products"
10052,"soda"
10057,"newspapers"
10060,"waffles"
10063,"chewing gum"
10072,"beverages"
10075,"liquor"
10079,"specialty bar"
10082,"UHT-milk"
10089,"pip fruit"
10090,"whole milk"
10091,"frozen fish"
10092,"red/blush wine"
10094,"potted plants"
10102,"brown bread"
10104,"cream cheese"
10115,"napkins"
10117,"margarine"
10120,"yogurt"
10121,"liquor (appetizer)"
10122,"shopping bags"
10125,"chewing gum"
10128,"waffles"
10129,"hygiene articles"
10132,"root vegetables"
10137,"specialty fat"
10138,"dessert"
10139,"cake bar"
10145,"whole milk"
10146,"cream cheese"
10149,"white bread"
10150,"shopping bags"
10152,"grapes"
10153,"domestic eggs"
10154,"fruit/vegetable juice"
10161,"detergent"
10163,"sliced cheese"
10166,"pip fruit"
10167,"margarine"
10169,"pet care"
10171,"whipped/sour cream"
10172,"canned fish"
10177,"yogurt"
10179,"sauces"
10184,"bottled water"
10186,"grapes"
10189,"whipped/sour cream"
10190,"specialty chocolate"
10191,"long life bakery product"
10196,"cat food"
10197,"red/blush wine"
10198,"frozen vegetables"
10202,"male cosmetics"
10204,"roll products"
10205,"soups"
10211,"hamburger meat"
10212,"yogurt"
10213,"rolls/buns"
10214,"female sanitary products"
10221,"dessert"
10223,"semi-finished bread"
10224,"hygiene articles"
10225,"red/blush wine"
10226,"curd"
10227,"shopping bags"
10231,"yogurt"
10232,"fruit/vegetable juice"
10234,"whole milk"
10235,"soda"
10236,"hygiene articles"
10241,"shopping bags"
10242,"detergent"
10243,"root vegetables"
10244,"bottled water"
10246,"white bread"
10247,"shopping bags"
10249,"spread cheese"
10250,"cling film/bags"
10253,"fruit/vegetable juice"
10254,"margarine"
10257,"dessert"
10258,"salty snack"
10263,"yogurt"
10264,"pastry"
10265,"canned vegetables"
10266,"shopping bags"
10271,"tidbits"
10278,"hard cheese"
10283,"canned beer"
10285,"canned beer"
10286,"shopping bags"
10288,"hard cheese"
10290,"yogurt"
10291,"soda"
10295,"dishes"
10297,"frozen fish"
10298,"fruit/vegetable juice"
10299,"seasonal products"
10304,"whipped/sour cream"
10305,"coffee"
10307,"dog food"
10309,"bottled beer"
10312,"detergent"
10319,"rolls/buns"
10320,"photo/film"
10321,"yogurt"
10322,"chocolate"
10325,"oil"
10326,"soda"
10327,"chocolate"
10328,"cookware"
10329,"misc. beverages"
10331,"grapes"
10332,"yogurt"
10338,"packaged fruit/vegetables"
10341,"grapes"
10342,"frozen vegetables"
10343,"pickled vegetables"
10344,"salty snack"
10345,"house keeping products"
10348,"misc. beverages"
10351,"sliced cheese"
10352,"sweet spreads"
10354,"yogurt"
10357,"cat food"
10359,"chewing gum"
10361,"bottled beer"
10362,"soda"
10365,"long life bakery product"
10366,"candy"
10369,"bottled water"
10371,"fruit/vegetable juice"
10373,"UHT-milk"
10374,"napkins"
10375,"onions"
10376,"potato products"
10378,"napkins"
10382,"processed cheese"
10384,"brown bread"
10385,"shopping bags"
10386,"rolls/buns"
10388,"hard cheese"
10391,"brown bread"
10392,"canned beer"
10394,"flower (seeds)"
10395,"whole milk"
10398,"dessert"
10399,"newspapers"
10401,"bottled water"
10403,"herbs"
10405,"whole milk"
10406,"chocolate"
10409,"rolls/buns"
10411,"abrasive cleaner"
10415,"ketchup"
10418,"rolls/buns"
10419,"long life bakery product"
10420,"yogurt"
10421,"brown bread"
10422,"soda"
10423,"potted plants"
10424,"citrus fruit"
10425,"yogurt"
10426,"Instant food products"
10428,"frozen meals"
10429,"soda"
10435,"soda"
10437,"shopping bags"
10439,"soups"
10441,"processed cheese"
10442,"margarine"
10444,"pip fruit"
10445,"frozen meals"
10447,"rolls/buns"
10450,"pickled vegetables"
10452,"pip fruit"
10453,"white bread"
10454,"bottled water"
10456,"butter milk"
10457,"baking powder"
10458,"nut snack"
10460,"coffee"
10463,"whole milk"
10464,"brown bread"
10466,"root vegetables"
